variant,epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
fp32,33,0.0193787738680839,0.9934489727020264,0.168899267911911,0.9673333168029784,0.9673333333333334,0.9673786920071642,0.0003000000142492,56.04361560799998,49000.0,874.3190364935245,0.9793566970715316,0.9874152952565344,0.9714285714285714,1050.0,0.9709864603481624,0.986247544204322,0.956190476190476,1050.0,0.9527856468366384,0.944756554307116,0.960952380952381,1050.0,0.9714820009350164,0.9540863177226814,0.9895238095238096,1050.0,0.9574468085106382,0.9724950884086444,0.9428571428571428,1050.0,0.9768786127167628,0.9883040935672516,0.9657142857142856,1050.0,0.9517177344475394,0.9284420289855072,0.9761904761904762,1050.0,0.9688227082363888,0.9472247497725204,0.9914285714285714,1050.0,0.962457337883959,0.986013986013986,0.94,1050.0,0.9818529130850048,0.9846743295019156,0.979047619047619,1050.0
fp32,34,0.0152590619400143,0.9951836466789246,0.1376085728406906,0.9739999771118164,0.974,0.9740139317538116,0.0003000000142492,59.876918195000144,49000.0,818.3453904628581,0.9774580335731416,0.9845410628019324,0.9704761904761904,1050.0,0.9754253308128544,0.9681050656660412,0.9828571428571428,1050.0,0.96455938697318,0.9701348747591522,0.959047619047619,1050.0,0.978095238095238,0.978095238095238,0.978095238095238,1050.0,0.9682080924855492,0.97953216374269,0.9571428571428572,1050.0,0.9722614010343206,0.9600742804085424,0.9847619047619048,1050.0,0.96,0.9488372093023256,0.9714285714285714,1050.0,0.9829867674858224,0.975609756097561,0.9904761904761904,1050.0,0.9775227164036346,0.9817483189241114,0.9733333333333334,1050.0,0.9836223506743738,0.9951267056530214,0.9723809523809523,1050.0
fp32,35,0.0157185662537813,0.9949183464050292,0.1435174793004989,0.9699047803878784,0.9699047619047618,0.9699284474435772,0.0003000000142492,59.49816727899997,49000.0,823.5547789266893,0.9803921568627452,0.9846301633045148,0.9761904761904762,1050.0,0.9736716132120632,0.9788257940327236,0.9685714285714284,1050.0,0.9490566037735848,0.9401869158878504,0.958095238095238,1050.0,0.9751290473955888,0.9611470860314524,0.9895238095238096,1050.0,0.9641819941916748,0.9803149606299212,0.9485714285714286,1050.0,0.9751908396946564,0.977055449330784,0.9733333333333334,1050.0,0.9554924242424244,0.9500941619585688,0.960952380952381,1050.0,0.9737089201877932,0.9601851851851853,0.9876190476190476,1050.0,0.9762357414448668,0.97438330170778,0.978095238095238,1050.0,0.9762251334303736,0.9950544015825916,0.958095238095238,1050.0
fp32,36,0.0135961826890707,0.9957755208015442,0.1330578625202179,0.9734285473823548,0.9734285714285716,0.973436213461239,0.0003000000142492,59.669257517000005,49000.0,821.1933923602068,0.9784585926280516,0.983638113570741,0.9733333333333334,1050.0,0.9777356702984368,0.9726672950047124,0.9828571428571428,1050.0,0.9588400374181478,0.9420955882352942,0.9761904761904762,1050.0,0.9796690307328606,0.9727699530516432,0.9866666666666668,1050.0,0.9644913627639156,0.971953578336557,0.9571428571428572,1050.0,0.977565632458234,0.9799043062200956,0.9752380952380952,1050.0,0.9625719769673704,0.970019342359768,0.9552380952380952,1050.0,0.9796882380727444,0.971883786316776,0.9876190476190476,1050.0,0.9725829725829724,0.9825072886297376,0.9628571428571427,1050.0,0.9827586206896552,0.9884393063583816,0.9771428571428572,1050.0
fp32,37,0.0119898309931159,0.9964489936828612,0.1334442794322967,0.9727619290351868,0.9727619047619048,0.9727474280525796,0.0003000000142492,60.05974120300016,49000.0,815.8543313462081,0.9788035798398492,0.968313140726934,0.9895238095238096,1050.0,0.9757281553398056,0.995049504950495,0.9571428571428572,1050.0,0.9571497351949928,0.967867575462512,0.9466666666666668,1050.0,0.9706293706293706,0.9506849315068492,0.9914285714285714,1050.0,0.963959634790966,0.9728419010669254,0.9552380952380952,1050.0,0.9751908396946564,0.977055449330784,0.9733333333333334,1050.0,0.9673758865248228,0.9605633802816902,0.9742857142857144,1050.0,0.9787234042553192,0.971830985915493,0.9857142857142858,1050.0,0.9757258448357926,0.9752616555661276,0.9761904761904762,1050.0,0.9841878294202204,0.9903567984570878,0.978095238095238,1050.0
fp32,38,0.0095661114901304,0.9971428513526917,0.1295956224203109,0.9763809442520142,0.9763809523809526,0.9764008837872604,0.0003000000142492,59.08089873800009,49000.0,829.3712696771117,0.9841878294202204,0.9903567984570878,0.978095238095238,1050.0,0.9766109785202864,0.9789473684210528,0.9742857142857144,1050.0,0.96522153406384,0.9656816015252622,0.9647619047619048,1050.0,0.9814726840855108,0.9791469194312796,0.9838095238095238,1050.0,0.9717568214456678,0.9769008662175168,0.9666666666666668,1050.0,0.9752144899904672,0.976145038167939,0.9742857142857144,1050.0,0.9638667292351007,0.9500462534690102,0.978095238095238,1050.0,0.9835138954309938,0.972972972972973,0.9942857142857144,1050.0,0.979047619047619,0.979047619047619,0.979047619047619,1050.0,0.9831162566328993,0.9960899315738024,0.9704761904761904,1050.0
fp32,39,0.013233340345323,0.9955714344978333,0.1442928463220596,0.973809540271759,0.973809523809524,0.9737710394872612,0.0003000000142492,58.98768911599973,49000.0,830.6818038530232,0.9768540387340576,0.9690721649484536,0.9847619047619048,1050.0,0.977121067683508,0.9780534351145038,0.9761904761904762,1050.0,0.9623271340009536,0.9637058261700095,0.960952380952381,1050.0,0.9784037558685446,0.9648148148148148,0.9923809523809524,1050.0,0.9664302600472812,0.95962441314554,0.9733333333333334,1050.0,0.9756563245823388,0.9779904306220096,0.9733333333333334,1050.0,0.9590243902439024,0.983,0.9361904761904762,1050.0,0.983357108892059,0.9819563152896488,0.9847619047619048,1050.0,0.9776934029425725,0.9744560075685904,0.9809523809523808,1050.0,0.9808429118773946,0.9865125240847784,0.9752380952380952,1050.0
fp32,40,0.0144747076556086,0.9956734776496888,0.1528820097446441,0.9705714583396912,0.9705714285714284,0.97055027455205,0.0003000000142492,61.06127366700002,49000.0,802.4726157404341,0.9799043062200956,0.9846153846153848,0.9752380952380952,1050.0,0.977501196744854,0.9826756496631376,0.9723809523809523,1050.0,0.9547641963426372,0.9649805447470816,0.9447619047619048,1050.0,0.9715882626921284,0.95077484047402,0.9933333333333332,1050.0,0.9631782945736432,0.980276134122288,0.9466666666666668,1050.0,0.9694915254237289,0.986206896551724,0.9533333333333334,1050.0,0.9641662685140946,0.9674017257909876,0.960952380952381,1050.0,0.9752452125175152,0.9569202566452796,0.9942857142857144,1050.0,0.9664179104477614,0.946983546617916,0.9866666666666668,1050.0,0.9832455720440404,0.9884504331087584,0.978095238095238,1050.0
fp32,41,0.0123592214658856,0.9961020350456238,0.1349091380834579,0.9742857217788696,0.9742857142857142,0.974279931810886,0.0003000000142492,60.0954386479998,49000.0,815.3697036310908,0.979047619047619,0.979047619047619,0.979047619047619,1050.0,0.975840833728091,0.9707822808671064,0.9809523809523808,1050.0,0.9624639076034648,0.9727626459143968,0.9523809523809524,1050.0,0.9774647887323944,0.9638888888888888,0.9914285714285714,1050.0,0.9674017257909876,0.973938223938224,0.960952380952381,1050.0,0.9779058597502402,0.9864341085271318,0.9695238095238096,1050.0,0.9646059462010382,0.9560336763330216,0.9733333333333334,1050.0,0.9788434414668546,0.9665738161559888,0.9914285714285714,1050.0,0.9765662362505978,0.9807877041306436,0.9723809523809523,1050.0,0.9826589595375722,0.9941520467836256,0.9714285714285714,1050.0
fp32,42,0.0120953172445297,0.9961428642272948,0.1368672996759414,0.975428581237793,0.9754285714285714,0.9754107524175784,0.0003000000142492,56.89132301399968,49000.0,861.2912726241609,0.9773584905660376,0.9682242990654204,0.9866666666666668,1050.0,0.9807877041306436,0.9893410852713178,0.9723809523809523,1050.0,0.9621103117505996,0.9690821256038648,0.9552380952380952,1050.0,0.98063297118564,0.97282099343955,0.9885714285714284,1050.0,0.9724238026124818,0.9882005899705014,0.9571428571428572,1050.0,0.9698965192850424,0.95817843866171,0.981904761904762,1050.0,0.9678348535765724,0.9757986447241046,0.96,1050.0,0.9834358731661144,0.9774223894637818,0.9895238095238096,1050.0,0.9753787878787878,0.9698681732580038,0.9809523809523808,1050.0,0.9842482100238664,0.9866028708133971,0.981904761904762,1050.0
fp32,43,0.013571728952229,0.9958367347717284,0.1488236933946609,0.9714285731315612,0.9714285714285716,0.9714696404602372,0.0003000000142492,56.08188979599981,49000.0,873.7223402820326,0.976588628762542,0.9798657718120806,0.9733333333333334,1050.0,0.9783757808745795,0.9873908826382152,0.9695238095238096,1050.0,0.9537735849056604,0.9448598130841122,0.9628571428571427,1050.0,0.9778615167216202,0.967381174277726,0.9885714285714284,1050.0,0.9675858732462506,0.983284169124877,0.9523809523809524,1050.0,0.972182932578972,0.9626517273576096,0.981904761904762,1050.0,0.9547596606974552,0.9449626865671642,0.9647619047619048,1050.0,0.9822371579452712,0.9903194578896418,0.9742857142857144,1050.0,0.9751523675574308,0.9602954755309326,0.9904761904761904,1050.0,0.9761789013125912,0.997020854021847,0.956190476190476,1050.0
fp32,44,0.0088985124602913,0.9969387650489808,0.143732950091362,0.9748571515083312,0.9748571428571428,0.9748234281959396,0.0003000000142492,56.896640687999934,49000.0,861.2107746166917,0.977777777777778,0.9708920187793428,0.9847619047619048,1050.0,0.9822371579452712,0.9903194578896418,0.9742857142857144,1050.0,0.96,0.9717073170731708,0.9485714285714286,1050.0,0.9805779251539554,0.9754948162111216,0.9857142857142858,1050.0,0.970316301703163,0.9920398009950248,0.9495238095238095,1050.0,0.9720511605873994,0.9670122525918944,0.9771428571428572,1050.0,0.9661743687470224,0.9666348903717826,0.9657142857142856,1050.0,0.9848628192999054,0.9783834586466166,0.9914285714285714,1050.0,0.9741419840150448,0.9619312906220984,0.9866666666666668,1050.0,0.9800947867298578,0.9754716981132076,0.9847619047619048,1050.0
fp32,45,0.0096522308886051,0.997020423412323,0.1366850137710571,0.9746666550636292,0.9746666666666666,0.974651642985286,0.0003000000142492,56.748808138000186,49000.0,863.4542575915101,0.9819219790675549,0.9809885931558936,0.9828571428571428,1050.0,0.9772296015180266,0.9735349716446124,0.9809523809523808,1050.0,0.9642346208869814,0.9656160458452722,0.9628571428571427,1050.0,0.97246850209986,0.9533394327538884,0.9923809523809524,1050.0,0.9719535783365572,0.987229862475442,0.9571428571428572,1050.0,0.9692307692307692,0.9786407766990292,0.96,1050.0,0.9678039404132628,0.976721629485936,0.959047619047619,1050.0,0.9778823529411764,0.9665116279069768,0.9895238095238096,1050.0,0.9790874524714828,0.9772296015180264,0.9809523809523808,1050.0,0.9847036328871892,0.9884836852207294,0.9809523809523808,1050.0
fp32,46,0.008751330897212,0.997224509716034,0.1584943234920501,0.9723809361457824,0.9723809523809523,0.9724621655536498,0.0003000000142492,55.67491918299993,49000.0,880.1090458513304,0.9773056494447128,0.991185112634672,0.9638095238095238,1050.0,0.9773929773929774,0.9873663751214772,0.9676190476190476,1050.0,0.9535429375879868,0.9398704902867716,0.9676190476190476,1050.0,0.977777777777778,0.9708920187793428,0.9847619047619048,1050.0,0.9657794676806084,0.9639468690702088,0.9676190476190476,1050.0,0.9779904306220096,0.9826923076923076,0.9733333333333334,1050.0,0.958100558659218,0.9371584699453552,0.98,1050.0,0.98063297118564,0.97282099343955,0.9885714285714284,1050.0,0.9759152215799614,0.9873294346978556,0.9647619047619048,1050.0,0.9801836636056066,0.9950932286555446,0.9657142857142856,1050.0
fp32,47,0.0116646885871887,0.996122419834137,0.1358938515186309,0.9749523997306824,0.974952380952381,0.974953453132169,0.0003000000142492,55.42613980499982,49000.0,884.0594017983526,0.9784585926280516,0.983638113570741,0.9733333333333334,1050.0,0.9780534351145038,0.979923518164436,0.9761904761904762,1050.0,0.9620739318290928,0.9699903194578896,0.9542857142857144,1050.0,0.9797456429580782,0.9692451071761417,0.9904761904761904,1050.0,0.9664750957854406,0.9720616570327552,0.960952380952381,1050.0,0.9681349578256796,0.9529520295202952,0.9838095238095238,1050.0,0.9647954329210277,0.9638783269961976,0.9657142857142856,1050.0,0.9875954198473282,0.9894837476099426,0.9857142857142858,1050.0,0.9809885931558936,0.9791271347248576,0.9828571428571428,1050.0,0.9832134292565946,0.9903381642512076,0.9761904761904762,1050.0
fp32,48,0.0130795734003186,0.9958367347717284,0.1462063640356063,0.9735237956047058,0.9735238095238096,0.9734878294785574,0.0003000000142492,55.50323191799998,49000.0,882.8314731724487,0.9795140543115768,0.9799809342230696,0.979047619047619,1050.0,0.979923518164436,0.9836852207293666,0.9761904761904762,1050.0,0.9548577036310107,0.9848178137651822,0.9266666666666666,1050.0,0.9838249286393912,0.9828897338403042,0.9847619047619048,1050.0,0.9694364851957976,0.9722222222222222,0.9666666666666668,1050.0,0.9779270633397312,0.9854932301740812,0.9704761904761904,1050.0,0.9642184557438797,0.9534450651769087,0.9752380952380952,1050.0,0.9743589743589742,0.954337899543379,0.9952380952380953,1050.0,0.9719101123595504,0.9558011049723756,0.9885714285714284,1050.0,0.9789069990412272,0.9855212355212356,0.9723809523809523,1050.0
fp32,49,0.0113861840218305,0.9961020350456238,0.1336653232574463,0.9769523739814758,0.9769523809523812,0.9769070765663574,0.0003000000142492,55.50021794499981,49000.0,882.879415871097,0.9811142587346552,0.9728464419475656,0.9895238095238096,1050.0,0.9818875119161103,0.982824427480916,0.9809523809523808,1050.0,0.9634680954700438,0.9860418743768694,0.941904761904762,1050.0,0.9802816901408452,0.9666666666666668,0.9942857142857144,1050.0,0.9689922480620156,0.9861932938856016,0.9523809523809524,1050.0,0.9776297001427892,0.977164605137964,0.978095238095238,1050.0,0.9679849340866288,0.957169459962756,0.979047619047619,1050.0,0.982571832312765,0.9720410065237652,0.9933333333333332,1050.0,0.979923518164436,0.9836852207293666,0.9761904761904762,1050.0,0.9852169766332856,0.9866284622731614,0.9838095238095238,1050.0
fp32,50,0.0058735748752951,0.9982244968414308,0.1229508146643638,0.9767618775367736,0.9767619047619048,0.976769377935778,0.0003000000142492,55.91357357099969,49000.0,876.3525003061957,0.982808022922636,0.985632183908046,0.98,1050.0,0.9790675547098002,0.9781368821292776,0.98,1050.0,0.9643705463182898,0.962085308056872,0.9666666666666668,1050.0,0.9832615973218556,0.9875120076849184,0.979047619047619,1050.0,0.9717838354854136,0.9759846301633044,0.9676190476190476,1050.0,0.9729985788725722,0.9679547596606974,0.978095238095238,1050.0,0.964828897338403,0.9629981024667932,0.9666666666666668,1050.0,0.984819734345351,0.9810964083175804,0.9885714285714284,1050.0,0.9790076335877864,0.9808795411089866,0.9771428571428572,1050.0,0.984747378455672,0.9856870229007634,0.9838095238095238,1050.0
fp16,1,1.2182482481002808,0.5862244963645935,0.447443813085556,0.8609523773193359,0.8609523809523811,0.8613579338145835,0.0003000000142492,71.2604664559999,49000.0,687.6182887499799,0.9095354523227384,0.9346733668341708,0.8857142857142857,1050.0,0.8398454272219837,0.764659890539484,0.9314285714285714,1050.0,0.781217750257998,0.8524774774774775,0.7209523809523809,1050.0,0.8916500994035785,0.9324324324324323,0.8542857142857143,1050.0,0.8328557784145176,0.8352490421455939,0.8304761904761905,1050.0,0.9046184738955824,0.9564755838641188,0.8580952380952381,1050.0,0.806338028169014,0.7495908346972177,0.8723809523809524,1050.0,0.895628902765388,0.8422818791946308,0.956190476190476,1050.0,0.8714492055849783,0.881207400194742,0.861904761904762,1050.0,0.8804402201100551,0.9272918861959958,0.8380952380952381,1050.0
fp16,2,0.4123901426792145,0.8747959136962891,0.2587743103504181,0.916857123374939,0.9168571428571428,0.9168745420490384,0.0003000000142492,55.82828520200019,49000.0,877.6912961361109,0.9388729703915952,0.9415708812260536,0.9361904761904762,1050.0,0.9135234590616376,0.8834519572953736,0.9457142857142856,1050.0,0.8815261044176707,0.9320594479830148,0.8361904761904762,1050.0,0.9354536950420952,0.9191176470588236,0.9523809523809524,1050.0,0.8903781713738631,0.8950914340712224,0.8857142857142857,1050.0,0.9350145489815712,0.9525691699604744,0.918095238095238,1050.0,0.8710417622762735,0.8405668733392383,0.9038095238095238,1050.0,0.945212005717008,0.9456625357483316,0.9447619047619048,1050.0,0.9222699093943728,0.9235912129894938,0.920952380952381,1050.0,0.9354527938342968,0.946393762183236,0.9247619047619048,1050.0
fp16,3,0.2701229155063629,0.9202244877815248,0.2070428282022476,0.9375237822532654,0.9375238095238094,0.93751584934873,0.0003000000142492,56.36013815000024,49000.0,869.4087986368747,0.9527446300715988,0.955023923444976,0.9504761904761904,1050.0,0.9425178147268408,0.9402843601895736,0.9447619047619048,1050.0,0.913926499032882,0.9282907662082516,0.9,1050.0,0.9482596425211666,0.9368029739776952,0.96,1050.0,0.913521261347348,0.9165867689357622,0.9104761904761904,1050.0,0.9464285714285714,0.9875776397515528,0.9085714285714286,1050.0,0.9090909090909092,0.903954802259887,0.9142857142857144,1050.0,0.9611241217798596,0.9456221198156682,0.9771428571428572,1050.0,0.932780847145488,0.9028520499108734,0.9647619047619048,1050.0,0.9547641963426372,0.9649805447470816,0.9447619047619048,1050.0
fp16,4,0.2160147279500961,0.9350000023841858,0.1811116337776184,0.9438095092773438,0.943809523809524,0.9437750405413308,0.0003000000142492,56.041164864000166,49000.0,874.3572714612989,0.953191489361702,0.9464788732394366,0.96,1050.0,0.9528392685274304,0.9630350194552528,0.9428571428571428,1050.0,0.9235880398671096,0.9205298013245032,0.9266666666666666,1050.0,0.9554617909048287,0.9409048938134812,0.9704761904761904,1050.0,0.9243295019157088,0.9296724470134876,0.919047619047619,1050.0,0.9521988527724664,0.9558541266794626,0.9485714285714286,1050.0,0.9234404536862004,0.9165103189493432,0.9304761904761903,1050.0,0.9510166358595196,0.9236983842010772,0.98,1050.0,0.9362333168561544,0.97327852004111,0.901904761904762,1050.0,0.965451055662188,0.9729206963249516,0.958095238095238,1050.0
fp16,5,0.1749123334884643,0.9478367567062378,0.1625294983386993,0.9511428475379944,0.9511428571428572,0.95114954965879,0.0003000000142492,55.68192261500008,49000.0,879.9983495325637,0.9589570255915018,0.9725759059745348,0.9457142857142856,1050.0,0.9563130100816132,0.9641819941916748,0.9485714285714286,1050.0,0.9282027217268888,0.9148936170212766,0.941904761904762,1050.0,0.9616104868913858,0.9456721915285452,0.978095238095238,1050.0,0.9331366764995084,0.9644308943089432,0.9038095238095238,1050.0,0.9622823984526112,0.9774066797642436,0.9476190476190476,1050.0,0.9305164319248824,0.9175925925925926,0.9438095238095238,1050.0,0.967252017085904,0.9640491958372752,0.9704761904761904,1050.0,0.9505416862929816,0.940354147250699,0.960952380952381,1050.0,0.9626830420406236,0.9550140581068416,0.9704761904761904,1050.0
fp16,6,0.1463077813386917,0.9567959308624268,0.1505596339702606,0.955142855644226,0.9551428571428572,0.9552137452010102,0.0003000000142492,55.806307359999664,49000.0,878.0369516998678,0.9596541786743517,0.9680232558139537,0.9514285714285714,1050.0,0.9599245638849598,0.9505135387488328,0.9695238095238096,1050.0,0.9365899483325504,0.9240037071362373,0.9495238095238095,1050.0,0.9646271510516252,0.9683301343570058,0.960952380952381,1050.0,0.9369627507163324,0.9396551724137931,0.9342857142857144,1050.0,0.9626394953905872,0.9812067260138476,0.9447619047619048,1050.0,0.9381443298969072,0.9234317343173432,0.9533333333333334,1050.0,0.9648711943793912,0.9493087557603688,0.9809523809523808,1050.0,0.956689124157844,0.9669260700389104,0.9466666666666668,1050.0,0.9720347155255544,0.984375,0.96,1050.0
fp16,7,0.1225998178124427,0.9632040858268738,0.1405598819255828,0.9574285745620728,0.9574285714285716,0.9574768437378344,0.0003000000142492,55.84316275099991,49000.0,877.457464550978,0.9635854341736696,0.945054945054945,0.9828571428571428,1050.0,0.9578284052350944,0.9753208292201382,0.940952380952381,1050.0,0.9455782312925172,0.9652777777777778,0.9266666666666666,1050.0,0.9608404966571156,0.9636015325670498,0.958095238095238,1050.0,0.9402914903620122,0.9285051067780872,0.9523809523809524,1050.0,0.962715105162524,0.9664107485604606,0.959047619047619,1050.0,0.9391955098222636,0.9227941176470588,0.956190476190476,1050.0,0.9725829725829724,0.9825072886297376,0.9628571428571427,1050.0,0.9585296889726672,0.9486940298507462,0.9685714285714284,1050.0,0.973621103117506,0.9806763285024156,0.9666666666666668,1050.0
fp16,8,0.1083928570151329,0.9670612215995787,0.1377421021461486,0.959999978542328,0.96,0.9600235572017264,0.0003000000142492,55.8165886630004,49000.0,877.8752190651348,0.969928400954654,0.9722488038277513,0.9676190476190476,1050.0,0.964200477326969,0.9665071770334928,0.961904761904762,1050.0,0.9475232957332026,0.9767441860465116,0.92,1050.0,0.960576923076923,0.9699029126213592,0.9514285714285714,1050.0,0.9474698795180724,0.9590243902439024,0.9361904761904762,1050.0,0.9593188268684958,0.9530075187969924,0.9657142857142856,1050.0,0.9398806792106472,0.9069973427812223,0.9752380952380952,1050.0,0.9721303731695796,0.9643861293345828,0.98,1050.0,0.9611742424242424,0.955743879472693,0.9666666666666668,1050.0,0.9780324737344794,0.9808429118773946,0.9752380952380952,1050.0
fp16,9,0.0954116433858871,0.9717347025871276,0.1230515837669372,0.9642857313156128,0.9642857142857142,0.96429552871967,0.0003000000142492,56.22980120200009,49000.0,871.4240305416032,0.9700193423597678,0.9852652259332024,0.9552380952380952,1050.0,0.9730250481695568,0.9844054580896686,0.961904761904762,1050.0,0.950143815915628,0.9565637065637066,0.9438095238095238,1050.0,0.9643527204502816,0.9500924214417744,0.979047619047619,1050.0,0.9531027948839412,0.9481621112158342,0.958095238095238,1050.0,0.9634146341463417,0.9491682070240296,0.978095238095238,1050.0,0.9538315088053309,0.9533777354900096,0.9542857142857144,1050.0,0.9757489300998572,0.9743589743589745,0.9771428571428572,1050.0,0.9644230769230768,0.9737864077669904,0.9552380952380952,1050.0,0.974893415442918,0.9698397737983034,0.98,1050.0
fp16,10,0.0843895897269249,0.9746122360229492,0.1396110206842422,0.9599047899246216,0.959904761904762,0.9599754877240873,0.0003000000142492,54.04938240499996,49000.0,906.5783514941172,0.9698420296792724,0.97497593840231,0.9647619047619048,1050.0,0.9675881792183032,0.9685114503816794,0.9666666666666668,1050.0,0.9330254041570438,0.905829596412556,0.961904761904762,1050.0,0.96171802054155,0.9432234432234432,0.9809523809523808,1050.0,0.9490538573508004,0.9673590504451038,0.9314285714285714,1050.0,0.9684619116933528,0.987141444114738,0.9504761904761904,1050.0,0.9421487603305784,0.9622641509433962,0.9228571428571428,1050.0,0.974088291746641,0.9816247582205028,0.9666666666666668,1050.0,0.9592969472710454,0.9325539568345323,0.9876190476190476,1050.0,0.9745314752522828,0.9835111542192048,0.9657142857142856,1050.0
fp16,11,0.0764941647648811,0.9776734709739684,0.1258592754602432,0.9637143015861512,0.9637142857142856,0.9637606115427472,0.0003000000142492,54.2596896619998,49000.0,903.0645089427526,0.971563981042654,0.9669811320754716,0.9761904761904762,1050.0,0.9689320388349514,0.988118811881188,0.9504761904761904,1050.0,0.9503614457831324,0.9619512195121952,0.939047619047619,1050.0,0.96875,0.963276836158192,0.9742857142857144,1050.0,0.9478138222849084,0.935933147632312,0.96,1050.0,0.9669260700389104,0.9880715705765408,0.9466666666666668,1050.0,0.9491367242183856,0.9304666056724612,0.9685714285714284,1050.0,0.9702970297029702,0.9607843137254902,0.98,1050.0,0.9658767772511848,0.9613207547169812,0.9704761904761904,1050.0,0.977948226270374,0.9845559845559846,0.9714285714285714,1050.0
fp16,12,0.0642571598291397,0.9801836609840392,0.1248199865221977,0.9655238389968872,0.9655238095238096,0.9655601549317724,0.0003000000142492,54.041207865000615,49000.0,906.715485012956,0.9706589706589708,0.9805636540330418,0.960952380952381,1050.0,0.9731285988483686,0.9806576402321084,0.9657142857142856,1050.0,0.945831370701837,0.9356943150046598,0.956190476190476,1050.0,0.9688972667295004,0.9589552238805972,0.979047619047619,1050.0,0.9591254752851712,0.9573055028462998,0.960952380952381,1050.0,0.9707714422616196,0.9768563162970106,0.9647619047619048,1050.0,0.9506641366223908,0.947069943289225,0.9542857142857144,1050.0,0.9712941176470588,0.96,0.9828571428571428,1050.0,0.9648192771084336,0.9765853658536584,0.9533333333333334,1050.0,0.9804108934543716,0.9837008628954936,0.9771428571428572,1050.0
fp16,13,0.0580485202372074,0.9817959070205688,0.1224779933691024,0.965428590774536,0.9654285714285716,0.9654437518930288,0.0003000000142492,54.58711305199995,49000.0,897.6477644700199,0.9710703953712634,0.9833984375,0.959047619047619,1050.0,0.9644527595884004,0.9476102941176472,0.981904761904762,1050.0,0.9529243937232528,0.9515669515669516,0.9542857142857144,1050.0,0.969319271332694,0.975868725868726,0.9628571428571427,1050.0,0.9543529411764706,0.9432558139534885,0.9657142857142856,1050.0,0.9662387066096052,0.9648622981956316,0.9676190476190476,1050.0,0.9557266602502406,0.965953307392996,0.9457142857142856,1050.0,0.9762357414448668,0.97438330170778,0.978095238095238,1050.0,0.9683908045977012,0.9739884393063584,0.9628571428571427,1050.0,0.9757258448357926,0.9752616555661276,0.9761904761904762,1050.0
fp16,14,0.0575960613787174,0.9821836948394777,0.1258788406848907,0.9653333425521852,0.9653333333333334,0.9653167658916516,0.0003000000142492,54.910197296999286,49000.0,892.3661252748356,0.967529411764706,0.9562790697674418,0.979047619047619,1050.0,0.972168905950096,0.9796905222437138,0.9647619047619048,1050.0,0.9478219243657252,0.9528392685274302,0.9428571428571428,1050.0,0.9665567593028732,0.956197576887232,0.9771428571428572,1050.0,0.9571084337349398,0.968780487804878,0.9457142857142856,1050.0,0.960820895522388,0.9414990859232176,0.9809523809523808,1050.0,0.9539505574406204,0.9713721618953604,0.9371428571428572,1050.0,0.9793962625778628,0.9855351976856316,0.9733333333333334,1050.0,0.9664302600472812,0.95962441314554,0.9733333333333334,1050.0,0.981384248210024,0.983732057416268,0.979047619047619,1050.0
fp16,15,0.0482799559831619,0.9845918416976928,0.1301594227552414,0.966095209121704,0.966095238095238,0.966098812111516,0.0003000000142492,54.214598796000246,49000.0,903.8155974256704,0.9755395683453236,0.982608695652174,0.9685714285714284,1050.0,0.957825679475164,0.9428044280442804,0.9733333333333334,1050.0,0.956605593056895,0.96875,0.9447619047619048,1050.0,0.9763257575757576,0.9708097928436912,0.981904761904762,1050.0,0.9544573643410852,0.9714003944773176,0.938095238095238,1050.0,0.9713174526008752,0.9920556107249257,0.9514285714285714,1050.0,0.9533678756476685,0.9431500465983224,0.9638095238095238,1050.0,0.9678621332091292,0.9471285323609844,0.9895238095238096,1050.0,0.9700996677740864,0.9668874172185432,0.9733333333333334,1050.0,0.977587029089175,0.9789875835721108,0.9761904761904762,1050.0
fp16,16,0.0425015687942504,0.9866938591003418,0.123544156551361,0.9685714244842528,0.9685714285714284,0.968570486343781,0.0003000000142492,54.67210092799996,49000.0,896.2523694586057,0.9709193245778612,0.9565619223659888,0.9857142857142858,1050.0,0.9673140691615348,0.9622997172478792,0.9723809523809523,1050.0,0.9587178241864984,0.9781962338949456,0.94,1050.0,0.9728442115292996,0.973307912297426,0.9723809523809523,1050.0,0.958095238095238,0.958095238095238,0.958095238095238,1050.0,0.9740384615384616,0.983495145631068,0.9647619047619048,1050.0,0.957919621749409,0.9511737089201878,0.9647619047619048,1050.0,0.9778633301251204,0.9883268482490272,0.9676190476190476,1050.0,0.9679547596606974,0.9580223880597016,0.978095238095238,1050.0,0.9800380228136882,0.978178368121442,0.981904761904762,1050.0
